reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOG6ZmU-10L_4YzRBx5jBHfaBZaKir3NXKitE0ETeBhoJjcLUhcbbm8mi8BveUiS01c-zuKAys5XAzE-Xg,Thomas Weston,https://play-lh.googleusercontent.com/a-/AOh14GgJPkg1W2ZlG80q-IVyXM086HcDhMJYgTWZzHxSzg,"The order page will load maybe 1 out of every 10, the other 9 it is eternally loading",1,0,21.20.03,2022-01-12 10:48:30,,,newest,com.asda.android
lg:AOqpTOG3jZ-m6c667_W_6KDsSUHDMuKzlxGefw1-w8xsc9v3eD0G59prKBdjpk-E3EfP98u0NHvbRd_d_-iFow,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terrible service. The driver was late and sat outside our house for 10 minutes. When I went outside to ask him what he was doing, he said was rude, aggressive and threatened to cancel the order and drove off",1,0,21.20.03,2022-01-11 21:20:44,,,newest,com.asda.android
gp:AOqpTOE8ZtH13l22MCF6CB762UIaYq4GIax5gR1t7dwKnj4lz5lhm1lv2LbNL4Nr3HUOTpcsAi_FNgqFh1sglg,Giancarlo Danisi,https://play-lh.googleusercontent.com/a/AATXAJyDxe5lV7sUNloubvB5EQkqxtdvN7m78_XfWoCa=mo,3rd time I tried to book an online shopping and the didn't show up. Orders get marked as 'delivered' so you don't get the money back unless you call customer service but they're keeping the delivery fee!!! Unbelievable!,1,0,21.17.01,2022-01-11 11:20:54,,,newest,com.asda.android
gp:AOqpTOGHQuGi6ZO6Yb1uGE54SFiZ0-gJxKzDLW4d1uirPlmXsuNuBLHvUbsBoeQ78dmJEBTQXB3iUSSrtHCpYA,Bexy Blu,https://play-lh.googleusercontent.com/a-/AOh14GgtCk3OP1nLnSatc7BfRQa2O0IO0RkjaiAgUv1uLg,"Useless app that doesn't even work. Order now 2 hours late, zero contact as to why. Substitutes when requested none and always unsuitable. Broken items. Out of date items. Every single order masses of missing items. One order incredulously worth £57 I received £13 of this order everything else unavailable! Just close already you're completely useless...the online groceries version of Hermes!",1,6,21.20.02,2022-01-10 20:54:03,,,newest,com.asda.android
gp:AOqpTOGgi4CnYehCor0lms3_OVojJk4IzifKs_n3IPRtdtg1QAp9hz2d1xM3_u3WKCCNBR08M_fF-nmQQJZuVA,Leanne Swann,https://play-lh.googleusercontent.com/a/AATXAJw_ZoK6yjF9P2jOUc4lX4pKt6C1x_nqK-sCF6oQ=mo,Useless,1,0,21.20.02,2022-01-10 18:28:32,,,newest,com.asda.android
gp:AOqpTOHimI7M4JEUgWFmt84v_67MfpXB5C7tt6chg25OwMzf-XjDEDyvkyIQ3-hCAZVA3fLuLI1aKPE4c2k-sg,Laurence Duncan,https://play-lh.googleusercontent.com/a-/AOh14GgG4LE0o34GNiGEcVX-fXb-9uuxx3Ned9LxGQ72cQ,Use the app to say when I've arrived to collect my order it says. Tried that. It doesn't work.,1,0,21.20.03,2022-01-09 15:07:06,,,newest,com.asda.android
gp:AOqpTOG0m2kKWhjksTkhmshwd_mfxm4unInOlgA2wg5MaQH6pKhpScTZaacko742kZaMwtwLdmq_Hgk_-Nf0mQ,Lisa Mollett,https://play-lh.googleusercontent.com/a-/AOh14GivrErW6ZAnmps-Uim5D6TTPQVGL9-Ewfaok4LY3lM,Cannot check yourself in to confirm you have arrived to collect your order - constant 'error message' - annoying!,1,5,21.20.03,2022-01-09 12:06:49,,,newest,com.asda.android
gp:AOqpTOEgq6TihISiXkRI0EhhSi9rA_cep9YaiNpcYZzutYNXyMAbc1_Zym7zmvSxuI_v5q0gYTmmQooiBIomMw,Stefano Barbarisi,https://play-lh.googleusercontent.com/a/AATXAJxMwMT_T_zyKtUoOxLeZ473_IPEvUwJyshfPoxT=mo,Every delivery many items are unavailable or missing and sometimes replaced by items that are not even remotely similar.,1,0,21.20.02,2022-01-08 18:37:19,,,newest,com.asda.android
gp:AOqpTOH1p2Jt5hZ22vnAUdqcUG3bseGWqTqyyEiJw1FvJ_AwDxAy0y1tfMnIjjoPQUGxCbFu4dP05VmzVmO95g,Alexis Antonakis,https://play-lh.googleusercontent.com/a/AATXAJy6uOIoDHrO4wzPCa2BZcwqdCqvU9cvmg2VGXfD=mo,Waste of time as cannot even register..clearly developers never even tested the app,1,0,21.20.02,2022-01-08 16:44:09,,,newest,com.asda.android
gp:AOqpTOFAn75TaRSLBY43r9EsCnhFq6ckC31llWx9d5LxkX9Yp87j-rZhKQW-blrHk-nEWGHI2gPUymkndPA2JA,Uk Cyber Command,https://play-lh.googleusercontent.com/a-/AOh14GgTOvnbiwkoZDlGRNpFo9Vn_1lk8WU4lFYyqGmorw,"I used asda's online service today and have to say it has been the most painful experience I've been through, my delivery was 2 hour's late, tried calling the late delivery number only to hear the numbers no longer in use? I tried a different number which again dead end. I got the impression this is a regular thing based on the driver's reaction when I asked why he was 2 over hour's late! Never again! The app is terrible for information on deliverys and there online assistance is a joke!",1,4,21.20.02,2022-01-08 00:20:48,,,newest,com.asda.android
gp:AOqpTOHXcRFGf9NHEUDLAxVarfgixPL1eQO84mq_8Yars9zpznISAwpAyH-XVKtQ8EyAeKeynxN-SkrSoOVMcw,Del Riordan,https://play-lh.googleusercontent.com/a-/AOh14GhbBOx1NwWiOGfXG_FUIB6joE0myd0P09c8fcwOlwc,"Ugh, why bother 🤦🏽‍♂️ The shopping experience is poor, mainly due to filtering options & errors, plus the app refuses to track your journey to the supermarket when you're collecting groceries. If I search for items, ""suggested items"" (often irrelevant) are displayed ABOVE the specific items I have searched for. Example, ""instant coffee"" will display TEA amongst the coffees.",1,11,21.20.03,2022-01-07 18:57:43,,,newest,com.asda.android
gp:AOqpTOHArifY6sMKBVTXePScTYVBDZ-Zo1eH1iMpZQIY_SnsoSrNQVm5hgah6nBcpYor5gMYbsgBF2Ea4ukE1A,Natalie,https://play-lh.googleusercontent.com/a/AATXAJwCKUG4JxoBx0bBiflNRIQgkE3joX_mHIl4j_oQyxY=mo,Keep being charged even though I have a delivery pass. Now I'm having issues requesting refunds.,1,0,21.20.01,2022-01-06 17:14:47,,,newest,com.asda.android
gp:AOqpTOHzqQiLp3spxrrCdzo9M3dgIn2LhG6hid-SNr51uI3DFN5Yz1x1wH0tJJ0djJQkoCeyugylCc3-47pAeg,ross anderson,https://play-lh.googleusercontent.com/a-/AOh14GgeIYgVLpLiogEseDepp2B3EIAUgB_1Y6WQ5tO7,There is no im here button anymore thus making it useless,1,0,21.20.02,2022-01-05 18:47:14,,,newest,com.asda.android
gp:AOqpTOEl7x9j16bC0Ha859c1Lqdo1J9Vx79pQ4JzR3VxEbJdu-0LbwfNJGDqssLgRg9h94GoD9_cMNsv8q1otg,Michael Oconnor,https://play-lh.googleusercontent.com/a/AATXAJyuIk84VjaVxWN4tbbUp0YqdU3A5vYbggSVvD3P=mo,"Doesn't let you tell the store your on your way, always end up having to go into the store to tell them I'm there.",1,0,21.20.02,2022-01-05 18:24:34,,,newest,com.asda.android
gp:AOqpTOGMntHzCulKEOChmIndNJSE87OzW1fir1coGsEXuiSALQiDel8Rq1Cp36iXJVe51x4sk65xbuu_BWOh8w,NICOLA DEPETRILLO,https://play-lh.googleusercontent.com/a/AATXAJwJUmR2GP9j4q1x0NDwLvPgQQfNw61LO0ZwTWkr=mo,The shopping part is ok but when you try and check in there is no option. It just says Something Went Wrong We Can Not Check You In. This has happened on both occasions I have used it and have had to go into the store to find a member of staff. Defeats the whole object of click and collect. Really disappointing,1,7,21.20.02,2022-01-05 13:45:48,,,newest,com.asda.android
gp:AOqpTOGPq31swb7SmGZA8WFN8d0u_1URGqfPAPv-Aubmf3Q8q1XQpAe6CzmXNPdijxK7rG4CtE2xNiPbtLSvKQ,Kay Carson,https://play-lh.googleusercontent.com/a/AATXAJyPi4Mky21I4yek2qtl-1dcKUlvbYg-fqOdZ0k8=mo,"had 5 deliveries canceled last minute on the trot, don't shop with them anymore else I'd starve to death !!",1,0,21.18,2022-01-05 06:09:07,,,newest,com.asda.android
gp:AOqpTOGZBellZvXrRrvQtKotsIyiQpdox_g7RTPraXGrv9bBpuxeGENwAnnTsxGX2uuJLbZg7i8vVxGYqaqpmw,Dave Carson,https://play-lh.googleusercontent.com/a/AATXAJx2XE8pwsgyxdIllSyBUO7rMAeq7AtVg-vQmBaY=mo,Asked them to deliver when self isolating with covid. driver called and asked if I was self isolating and was very rude and found out he had then cancelled my order leaving me without food saying he couldn't find it even though asda deliver all the time. Just couldn't be bothered bringing to my door is my guess,1,0,21.20.01,2022-01-04 20:36:49,,,newest,com.asda.android
gp:AOqpTOEF-jx7c0UKMKBAvSHJ7axLF0alaSIE9rOrL57AH2t-Db3-rL5k8QdNx3whCyNwNPdlbNYz2qPQZitxNg,David Tan,https://play-lh.googleusercontent.com/a/AATXAJyEiHENHW-QwoEbNiCQVlvGR2kaFh8xYtHpms_yll4=mo,Why did you move the shopping lists right to the bottom of the home screen? It takes far too long to find it and it's literally the function I use every week. Terrible design.,1,2,21.20.02,2022-01-03 19:51:37,,,newest,com.asda.android
gp:AOqpTOGli19AmpVC_ki9HVw6b0pYSHL22ye79cloWjSPaWLCaN29DSiN0ig324a9ioM57o02mn-UPmLc4lcAkg,Dániel Kristoff,https://play-lh.googleusercontent.com/a-/AOh14Gi30pznzg9VoLSHJ2Z7oE5jYOxbfCQwjTzRmLmw,So amateur you can put things in your basket that not even on stock. It's keep loading my order list.... Useless,1,0,21.20.02,2022-01-03 10:03:49,,,newest,com.asda.android
gp:AOqpTOHKeUxUWDBaJSUDiucxq4fdj1ZyFHxReWPWx7kl8ytBVeMIx0UcEG465PBqy-w-SESESacqRLXZ42xOaA,Terry Grant,https://play-lh.googleusercontent.com/a-/AOh14Gj7yWOYdXZMEjoqhlOFQJgK71My95bAbxjAGHbWEg,Terrible do not use asda use tesco asda substitutes are disgusting chosen without thought. Tesco is 10x better than asda food wise and common knowledge wise when it comes to picking out substitutes.,1,0,21.20.02,2022-01-03 07:58:45,,,newest,com.asda.android
gp:AOqpTOGcHWVP1oIDVrMN3xCVBT3FQ2cVfhpI5nvGkXobSRp-Ug5cVvicUhzMXh3paXSqCClTPpXBeeOK27dphw,George Robson,https://play-lh.googleusercontent.com/a/AATXAJzgyUIE0XeJ-coU3HDziyw6YS8NMQ0jIo1JpK0D=mo,The only way you can let them know that you are there to collect your groceries is by checking in on the app. And what does the app not let me do? Check in! No option is provided to do this so 8 have to hang around for someone to spot me. Useless,1,2,21.20.02,2022-01-02 13:44:37,,,newest,com.asda.android
gp:AOqpTOHLOCjZQnNIQdlX0dF9JnKhGZy-7Er9rTXP9m6GH5Eir6kK-09ml5zeij8JDhJlgxp7toV6X0iXmcU7Lw,Robbie British,https://play-lh.googleusercontent.com/a-/AOh14GgLZNQExbwutQRtddt8Ry6IBF8pNaT3GkraE-gq,Worst service again ever waited 2 hours after my time because they said deliveries are running late . I can to call for them two tell me the van broke down if I didn't call they would of took my money cause the app said items delivered at 14: 00 now I have to wait 5 days to get my money back to I'm out of money and no food Thank you Asda your customer service also was the worst ever . I will never shop here again,1,2,21.20.02,2021-12-31 16:04:52,,,newest,com.asda.android
gp:AOqpTOH1D5ctpwj9YmGIvJV01OCLTVgflVmAucZnAyUI_OPhOM_gtEoTWvz1lhGsN25TMDLnFtEYx3M-8jx8jA,Emma Leach,https://play-lh.googleusercontent.com/a/AATXAJxrJ9ipEK15h500aIN2hzkUSaF9mcfLFMEJYAwH=mo,"Shambolic. App does not let me ""check in""",1,0,21.20.02,2021-12-31 14:41:35,,,newest,com.asda.android
gp:AOqpTOFc24L1xSCM6RFiB-I1M6pTY7gIwIhXaNYMpCoREfufOoGyH2Z1tS3KbMNQ0rm3OVJVG6LJqA8V32-Z9w,Jo Davis,https://play-lh.googleusercontent.com/a/AATXAJxrJCb3gOtV1DXX9STmZoCx5XHdkFQfJPffuz5b=mo,"Doesn't work, needs a major sort out. Crashes, freezes, you can't do what they tell you to and say you are on your way or check in, it just says something went wrong. not customer friendly and very unhelpful. other shops can get this right, why can't Asda?! been using click and collect for several years, constantly leaving same feedback and still they do nothing about it nor do they even acknowledge the issue.",1,19,21.20.02,2021-12-30 16:18:20,,,newest,com.asda.android
gp:AOqpTOFaBJcrX4bgACn1AA4x36j78w5x_qpS-4k_hv_mkezLdGuPDYBkwNR3YWXc1VZvMyFc4kvkYXibHgEHJg,Melanie Hoyle,https://play-lh.googleusercontent.com/a-/AOh14GgSxhr__4w2kr7RdP5VuaWWvAB-6HSsQ0r_r3-NNA,I can't checkout! I don't know what changed but no matter how hard I bash the Confirm Order button it does nothing.,1,0,21.20.02,2021-12-30 03:36:58,,,newest,com.asda.android
gp:AOqpTOH5OKvgeDgQ7oiCIu6HNyFOqQmJUkUOUbaVpt6ZrGOPpJlEparwYDB3kCAV1MJuQMldPuC6VRXsAeOJqg,Paula Rees,https://play-lh.googleusercontent.com/a-/AOh14GggANOaL7fqEgotI6gpJn1lGXWAsdfCsFbhGoOP1g,App won't leave you check out. Have to keep entering vans details about 15 times before it goes through,1,0,21.20.02,2021-12-28 19:56:52,,,newest,com.asda.android
gp:AOqpTOGBQmmQaglf0UWUQU6F7TZkWTZAYfB46e89EIWF7cK37lOTEhu2DAElsBHxWHba4U3O4nvCezd6jPMSEA,Ke Ra,https://play-lh.googleusercontent.com/a/AATXAJztqCNMAJduRHnVGyggUssZzZ5pCN9BE3xKG25V=mo,"Who they bought retailer of the year from I don't know, but they are consistently the worst supermarket to order deliveries from. Terrible app, terrible service.",1,0,21.20.02,2021-12-28 18:33:39,,,newest,com.asda.android
gp:AOqpTOGkEUVcIH8ylzpgtediYJeU2KKT7jLbs55roz0tXhnUgAfFDop0fksMCTExoMIwcuJUo9VegPB-nSdP1g,Emma Louise Fagan,https://play-lh.googleusercontent.com/a/AATXAJwRE3OBjyKyloSdm46QbUGCrvibvMKzCWMSNVWk=mo,This app is terrible. Very slow and glitches frequently. Constantly freezing. Same on multiple devices,1,1,21.20.02,2021-12-25 22:57:51,,,newest,com.asda.android
gp:AOqpTOGBcwlxGHS8aPyl_jjvUBEC1FOf9Zn4vhYIqBTPaPz6MJ0ptKDtfkjPoYknjA6-3pxI5H36pZyqGRakhQ,Darren Hughes,https://play-lh.googleusercontent.com/a-/AOh14Gj1wnUtXaYtQ7iIpm1vMu3Vuptu9AtxnCkAQ4OJDA,If you pay the entire order with gift card you cannot check out as it says your credit card is invalid. If you add a other item and then try to check out you cannot then pat for the order all even if you cancel amends and try again using a gift card screws the order if you pay the total amount.,1,2,21.20.01,2021-12-24 11:57:55,,,newest,com.asda.android
gp:AOqpTOFMt3lFOE7DzWQsedc1CCveTIXP6B6gn_KvD0MKpC7GeXwK2lUS3cr0YJRjxF7fXXFb6ECkjEYs-hFa3Q,Lou,https://play-lh.googleusercontent.com/a-/AOh14GhNzm6gXTQGLXkZKhPk_gG9IOU0gami5WIbA1R2Zg,Click & collect APP DOES NOT WORK!!!!!!!,1,0,21.20.02,2021-12-23 20:07:19,,,newest,com.asda.android
gp:AOqpTOFMJ5Co-ZpyiaX7mX_j9JAdvyXAJZrxRZpzWMblnVkMOhRveSe8KBW2cvk-MhznP2BCWHo1gkVJNSmy9w,Ross Holland,https://play-lh.googleusercontent.com/a/AATXAJzHrnfsKD-WQQipxbW_gakZzcIr2e2lKGN_QfvT=mo,Just downloaded this app and I can't even register an account? What a waste of time if you can't use it at all.,1,0,21.20.02,2021-12-22 23:50:55,,,newest,com.asda.android
gp:AOqpTOGdCnP1YIoACNf05beUoJlGwQR2Fjk4v3jyI5HpB2HsWtzQygYCwiJ_m_kxdmWrToAswh50gSZAX7vAUw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Unable to update my shopping basket for over a week now, it just keeps returning to the home screen, call centre just pass the buck on as ""technical issues"" and ""just keep trying it"". Bye bye Asda online and hello Tesco👋",1,0,,2021-12-22 21:20:12,,,newest,com.asda.android
gp:AOqpTOFfvUjya5cBZZfkA0DXWDLjz87gbSNXShGse0zW8_Ot5WXip3zCfTke76JLHqqgXHFwBjX4eqkWybo0pA,carol,https://play-lh.googleusercontent.com/a-/AOh14GhuwUBiaQIrN-iNPPQHeh6BvL2Nvdcac4VQ0spaeQ,"Always locks me out saying security reasons , sick of changing my password thsts twice now.",1,0,21.20.01,2021-12-22 20:01:17,,,newest,com.asda.android
gp:AOqpTOHTGcGALK0mW0tl7iie9QdYSQPax9PdxS5RdfVrXF9hyNIwZ7UMkvvyuYpbfgwR6B7ea5ERfMh3ku2Ndg,Tristan Perry,https://play-lh.googleusercontent.com/a-/AOh14GjSU5rDvcNUuw8pf8TkS3FkVsjH1ZTlQYlFZyHc,"There is a bug in the app that will cancel previous orders when amending later ones. For example, we had a grocery order for 23rd December. We then booked a grocery order for 27th December. We then went into the 27th December order and amended the timeslot, and it cancelled the 23rd December order instead. We double and triple checked that we were in the correct order. This is a (serious) app bug, not user error.",1,2,21.20.01,2021-12-22 15:46:10,,,newest,com.asda.android
gp:AOqpTOH_gJ3Kncdfg39VicyxEoL1tps9n8vcD4LJPMxetvg_k4ijb-lD28FR1wki2XyB6aBb73oucKDViuy4cg,Georgina Stevens,https://play-lh.googleusercontent.com/a/AATXAJx-gnSDHbo6Nm_52io6clhelSBm0gvnS-0QRAQ-=mo,Awful.,1,0,21.20.01,2021-12-22 13:42:59,,,newest,com.asda.android
gp:AOqpTOFmfI3Zq40ENdzQOe35tLiPcS8-CRSvOYZ6dX8nd8PoO2_NUWn003hjEZbMHF1AxPGY7J5UAfn8_czXng,Margaret Lark,https://play-lh.googleusercontent.com/a-/AOh14Gh1-VrVF1VjLWSzt6Wi2PNdnzVpnnRQYNFNcVtfSg,Hate it the last one was much more easier and quicker without hvg to go thro old lists if you want to add something. Also hated hvg to open my Bank App for them Unreal,1,0,21.20.01,2021-12-20 17:48:17,,,newest,com.asda.android
gp:AOqpTOGMJtyy-0AgtxmvydJI5zFWnrDeMitMSWNNWQ9L6aVnvdkvnLZetpkKrhkPMlbdZBYbyrFY2_xgW59jtw,Mike Anderson,https://play-lh.googleusercontent.com/a/AATXAJxLvFuhbBTHWUVjPzTRmH3MCBNSHHYPwy3bDUR6=mo,"Awful, I am on way is missing. No one knows when your at store so takes ages.",1,1,21.20.01,2021-12-20 08:55:49,,,newest,com.asda.android
gp:AOqpTOEDoI8K_vWh8wbCH4Wwj1t-VjkAidTmD9bx9R5ZWhNyBS5QNW4lKBshdAg0aFBhCs_SOBh3BgTZzD3hZw,Noon Thumbs,https://play-lh.googleusercontent.com/a-/AOh14GiI9EtNozL9NhYwt3SmChrORrsWOgBFgKKg4HXYpA,"EDIT 12/2021, please devs, for the love of god, sort out this app. I can't amend my Christmas orders without it doubling up the items (and therefore the cost). It amalgamated two of my orders without me doing a bloomin thing; it was just lucky I could exit the app without it cancelling my entire Christmas! Some items cannot be searched for, the layout has changed for the worse, items that are available are showing as unavailable and vice versa. It's an utter mess. I lovethe shop; hate this app.",1,1,21.20.01,2021-12-19 20:58:35,,,newest,com.asda.android
gp:AOqpTOGuje558V3Ao7ErSOL0zmRj0HnwjLt7KWOO1wXODLBj_fGY6zqcct3D5QguUT8zNiEKwhxLKSoZ_NY2lw,lovinyer Daley,https://play-lh.googleusercontent.com/a-/AOh14GjC7mHKDtFoPtXskGuyeyVdORBax0kuQw01rAK3uw,"Not working at all. Can't amend my order at all!!!!!! For such a huge company your app is dire! Contacted customer service and they are no help either!! Cancelled by 2 orders upto Xmas, reordered with sainsbury!! Will have to conti ur to do this until my account is fixed!",1,0,21.20.01,2021-12-19 18:05:53,,,newest,com.asda.android
gp:AOqpTOHNe5bcxRo-IiK62kzXxJHhcbLlyas4LIHVCNBhkJF6zN4xPTj6ec4IqiX0xr44hdDi3eioXitaNrvgFA,Jet Rankin,https://play-lh.googleusercontent.com/a/AATXAJxIexXK-8IBFKJhB-xkuGm-c_GeGgwPLG5FVAC2=mo,Special offers not being registered at checkout. Therefore will try and charge the full price. Order items and saies not in stock when I get to the checkout however the online store still has them in stock. So many items keep being replaced with alternatives. Not always great. Can't be bothered with ASDA anymore the app has just made it a nuisance to order. Gave it one more try. I now can't even book a delivery time. This happens on multiple devices including a PC. Time to shop elsewhere.,1,22,21.20.01,2021-12-19 12:34:59,,,newest,com.asda.android
gp:AOqpTOGBjjUy5qskfsoN971ANZFegJ4_7jzunhv3_O93ky1NdE6XwfuqtCF1rvAi3vuBjjNZyEBbcRCZbXAlDg,Shane Sweatman,https://play-lh.googleusercontent.com/a-/AOh14GiXQpqcvAWpkk66GJ4ILeOcozrQYRqvWNW40hE-jQ,"Painful, no way of letting store now you are on your way or you are there, have to find someone when you arrive ☹",1,1,21.20.01,2021-12-19 10:12:47,,,newest,com.asda.android
gp:AOqpTOHlIGwwJxPQJnriBobQTIfdqaOPlqcBcRJpDVEtJr62eDdjDGVVFvAS8cjA_C_LgUR_bgXlAXRGLUVn5Q,Stylianos Fazakis,https://play-lh.googleusercontent.com/a-/AOh14GiRNN1tuklxuoPqCxXwZujukj0O2xi0P9LRCcg6fzU,"I can connect through the website, I cannot connect through the app. It's been months now. I uninstalled it. I wouldn't bother with this app if I were you.",1,1,21.18,2021-12-18 13:54:11,,,newest,com.asda.android
gp:AOqpTOElNyS0tqS9oM0j3pSmaWHWhz0ZJIX_jG3l54oFViJ5NFANrRD5XIKjFkUjl_fxUo6D08nwm4MPRXm7Ow,Anita Sharmbers,https://play-lh.googleusercontent.com/a-/AOh14GhZtYqphIwAGP3843qMwfuFngHhRYD2bCn26VDgSg,"It doesn't respond sooo much! Sits and swirls, cannot complete shopping on it at any time as it always messes up at some point, need to go to the website which has serious issues of its own. Glitchy a lot. When it plays up, we tend to go to another store for shopping, can't be bothered with battling to do a bit of food shopping, other supermarket apps work better.",1,0,21.20.01,2021-12-18 11:26:04,,,newest,com.asda.android
gp:AOqpTOEN_xl_-IV5l50WRTPvzIQxFQ1NJowLhaT4JhUvXYL3ajQZaNPA2KfTXsSeeYQbkKI5RIYD-sir_p-Jgw,John Bartling,https://play-lh.googleusercontent.com/a-/AOh14GhgVGYldUX5WYMxgHSO-Czo_QHYqPcfHxA4TcXhwJw,"I suspect the app isn't compatible with Android 12 as most pages display the message ""Sorry, something went wrong. Try again""",1,2,21.20.02,2021-12-18 08:18:58,,,newest,com.asda.android
gp:AOqpTOHGDTHwWqxlEQiMQDR_hcKCZ3VjdpnkOP4jPaxRYydKEpSv1nyq6hc93jSUFJjVD1b5AM-ugQVwnQPVkg,Adele Tyne,https://play-lh.googleusercontent.com/a-/AOh14GhY_NG8wOJRTThSkaIFsKMWtn4rv7dBOJCDXM1a,Email says install app to tell Asda when you are on your way. But there's no option to tell Asda. On the rare occasion you get an email to tell you to collect your order the button on that doesn't work either. No one answers the phone at the collection point.,1,3,21.20.01,2021-12-17 16:30:35,,,newest,com.asda.android
gp:AOqpTOFZCKXd0Bfr4uuFjclh8j-Aka6GBTDFXeDOIU--PT88NbupMFBXUQrqPigwj-1PlKzyBvRnKnDfLYCTow,Tomek Tragarz,https://play-lh.googleusercontent.com/a-/AOh14GhPFH4CfAhMYJwuOssvaG04m89SUBUQnQNfaQ_Iaw,"AVOID!!! Booked a slot for 4-6pm. After 9 pm it was still not delivered. I called customer service, they told me it was cancelled. The app was still showing 'delayed'. Next morning it shows status 'delivered' even though it never arrvied. No notifications were ever sent, no updates. Oh, and no refund so far and no updates about it. AVOID!!!!",1,4,21.20.01,2021-12-17 09:51:07,,,newest,com.asda.android
gp:AOqpTOG6lGb6itWOunFFCi8PU0RPd18pPXl13cb4PezYl6H0KoSnViOhbrnSe2uHwSyxUxH2sGDJr4IOqQKzyA,Tolla Curle,https://play-lh.googleusercontent.com/a-/AOh14GiBjN1CO6PqgOjgj9FVGsMnlLcm3Jn_ghYPbDtqQQ,"The ""I'm on my way"" button doesn't appear. Still not fixed. Seems silly to be pushing the app on all the signage at store when the functionality isn't actually in place.",1,2,21.20.01,2021-12-17 09:38:31,,,newest,com.asda.android
gp:AOqpTOG7rUyGWvkbG0kB_0fj1ierMb-8cWw7ro1JIXAxEQs_PwGGu-itpz-86GGh_XGwd5ZUmvlDSUMCQ37vMw,Vee Ramage,https://play-lh.googleusercontent.com/a-/AOh14Gi-OpLRl3jdUZx-rMKfsSSFW4htLYYcKSCRttKPdA,"The fruit section doesn't even have oranges, you have to search for them. An absolutely useless app.",1,0,21.20.01,2021-12-16 21:25:08,,,newest,com.asda.android
gp:AOqpTOHmq8mx8wIVH_f6ys5c_PmUbTY7UGR3-MJfW0wbWF8PPFVxlixZeHzeRBu2tqhzKqmMYzC18tYYJ90hHg,Elaine McNay,https://play-lh.googleusercontent.com/a-/AOh14GigTmo79xcIk7wGcubfU9DN9yFBbrvEcKPSVW7U4w,"This app is no good anymore. I'm here button doesn't exist to let staff know you've arrived or on the way, so sat waiting for god knows how long till they notice. The online website for it is no better either. Useless",1,3,21.20.01,2021-12-15 17:55:15,,,newest,com.asda.android
gp:AOqpTOFwxHloJ9GrDXINut2w9R3_RoxbFW0QIfl3pyDzn0ttmzDZtaf-IKp3IV0ZGITnx24Zh9qyaQvwKi4w0w,Gillian Reid,https://play-lh.googleusercontent.com/a/AATXAJxk0_1_5V_jz8BEC9uHs5GHrnXn_2jjwiYL7lXX=mo,Please fix the I'm on my way/ I'm here function. I'm going to Tesco if this is not resolved. Its so frustrating standing about trying to get someone's attention at the store. Defeats the whole purpose of click and Collect.,1,5,21.20.01,2021-12-14 12:15:00,,,newest,com.asda.android
gp:AOqpTOH-y1qV4t6g-bEnR0aSu9aI-GRR8l5aSugCWgd589qJJ55mpWG2e2xIv2pHjjeRUJI3gVFD_USs_Blc0w,Kelly Brooks,https://play-lh.googleusercontent.com/a-/AOh14GjWchKPk1ASbbwnc2UsEvcAiWcMOnlJkk_uMV95loc,App keeps freezing,1,0,21.20.01,2021-12-14 11:21:29,,,newest,com.asda.android
gp:AOqpTOEQJ9l8hQmtRfvWtLFTCM6_OztZBj2rlwF2w1IdAneRtEkxf4RZ7QzxGXq5w6hFGOAyvPLrXyP6nFIp1Q,Ashlene Simpson,https://play-lh.googleusercontent.com/a-/AOh14Gjbip5aSObNPfJGfJAKvNBSVkYuFeTPng16MiVWMeE,"There's supposed to be a ""I'm here"" button which there is not. When using the button in the email, it doesn't work. Try calling the number provided at the click & collect... It doesn't work. Absolute joke.",1,2,21.20.01,2021-12-14 11:08:20,,,newest,com.asda.android
gp:AOqpTOG7iURhAn4GC50-DPCxgAc02JR2PnR_nmmLZjddKGvF0kptkzv-VltvSramHd4HVVliJtHMcJLXxfFTjg,Gerry OConnor,https://play-lh.googleusercontent.com/a/AATXAJwCh0AX1yPOGrVp_n6XkglBgJOPvNBEZDzk778y=mo,"When it works good, but....the button to say I'm on my way rarely appears, and the alternative option to say I'm here from the email also fails with an error message. Plus there's no online way to report this to Asda, very frustrating.",1,2,21.20.01,2021-12-14 09:49:50,,,newest,com.asda.android
gp:AOqpTOGE6_PhhmAdR1Fr85Dkf-R10ISNAkp_LH-nODODo-Bk1kyyYZmJZPzYiwIy-mm8VIR3skxKpI5MytYJSQ,Nita Chauhan,https://play-lh.googleusercontent.com/a/AATXAJxpU0F-lMErszuXYF_0aoHn_EngU2nLJafEIL8X=mo,Over that last year/ish. This app is getting from bad to worse. When are sanitary products in the same category as carrots?,1,6,21.20.01,2021-12-14 04:29:04,,,newest,com.asda.android
